County_Name,FIPS_County,date,Business_Type,Action,order_group,order_code,Current_order_status,Effective_date,Date_Signed,Citation
Modoc County,49,4/3/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/4/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/5/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/6/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/7/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/8/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/9/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/10/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/11/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/12/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/13/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/14/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/15/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/16/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/17/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/18/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/19/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/20/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/21/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/22/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/23/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/24/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/25/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/26/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/27/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/28/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/29/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,4/30/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,5/1/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,5/2/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,5/3/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Modoc County,49,5/4/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Modoc County,49,5/5/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Modoc County,49,5/6/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Modoc County,49,5/7/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Modoc County,49,5/8/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Modoc County,49,5/9/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Modoc County,49,5/10/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Modoc County,49,5/11/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Modoc County,49,5/12/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Modoc County,49,5/13/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Modoc County,49,5/14/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/14/2020,5/14/2020,5.14.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/15/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/15/2020,5/15/2020,5.15.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/16/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/15/2020,5/15/2020,5.15.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/17/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/15/2020,5/15/2020,5.15.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/18/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/18/2020,5/18/2020,5.18.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/19/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/18/2020,5/18/2020,5.18.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/20/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/20/2020,5/20/2020,5.20.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/21/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/20/2020,5/20/2020,5.20.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/22/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/22/2020,5/22/2020,5.22.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/23/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/22/2020,5/22/2020,5.22.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/24/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/22/2020,5/22/2020,5.22.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/25/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/25/2020,5/25/2020,5.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/26/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/25/2020,5/25/2020,5.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/27/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/27/2020,5/27/2020,5.27.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/28/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/27/2020,5/27/2020,5.27.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/29/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/30/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,5/31/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/1/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/2/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/3/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/4/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/5/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/6/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/7/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/8/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/9/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/10/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/10/2020,6/10/2020,6.10.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/11/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/10/2020,6/10/2020,6.10.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/12/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/13/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/14/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/15/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/16/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/17/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/18/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/19/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/20/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/21/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/22/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/23/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/24/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/25/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/26/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/27/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/28/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/29/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,6/30/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,7/1/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"NR20-143 Governor Newsom Orders Additional Action to Slow Community (July 1, 2020)"
Modoc County,49,7/2/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"NR20-143 Governor Newsom Orders Additional Action to Slow Community (July 1, 2020)"
Modoc County,49,7/3/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"NR20-143 Governor Newsom Orders Additional Action to Slow Community (July 1, 2020)"
Modoc County,49,7/4/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"NR20-143 Governor Newsom Orders Additional Action to Slow Community (July 1, 2020)"
Modoc County,49,7/5/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"NR20-143 Governor Newsom Orders Additional Action to Slow Community (July 1, 2020)"
Modoc County,49,7/6/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"NR20-143 Governor Newsom Orders Additional Action to Slow Community (July 1, 2020)"
Modoc County,49,7/7/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"NR20-143 Governor Newsom Orders Additional Action to Slow Community (July 1, 2020)"
Modoc County,49,7/8/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,7/9/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,7/10/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,7/11/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,7/12/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Modoc County,49,7/13/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/14/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/15/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/16/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/17/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/18/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/19/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/20/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/21/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/22/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/23/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/24/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/25/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/26/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/27/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/28/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/29/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/30/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,7/31/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/1/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/2/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/3/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/4/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/5/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/6/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/7/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/8/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/9/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/10/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/11/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/12/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/13/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/14/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/15/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/16/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/17/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/18/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/19/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Modoc County,49,8/20/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
